author,title,text,tags,isbn,isbn13
Alan Bradley,Speaking From Among The Bones: A Flavia De Luce Novel,"Twelve-year-old chemist and detective Flavia de Luce is just fun to read about. In her latest book (the fifth in the series), she tries to unravel a mystery involving hidden corpses, missing treasure, secret passageways, family secrets and a surefire way to scare the heck out of the vicar's wife.","[npr-staff-picks, mysteries-and-thrillers]",0385344031,9780385344036
Adelle Waldman,The Love Affairs Of Nathaniel P.: A Novel,"Of all the novels I've reviewed in 2013, this is the one that everyone &mdash; from my middle-aged friends to my hip graduate student TAs &mdash; wants to borrow. Adelle Waldman's debut is a comic novel of ideas that tracks the loves and literary ambitions of 30-year-old Nate Piven, who lives in Brooklyn. Nate and his smarty-arty friends spend their days writing essays on topics like ""Yoga as the New Orientalism"" and their evenings flirting and quaffing craft brewed beers. You'd think all that erudition might make Nate a ""better"" person, but, alas, he's just another well-read bounder &mdash; one his girlfriends and Waldman's readers find hard to resist.","[realistic-fiction, lets-talk-about-sex, funny-stuff, love-stories, book-club-ideas]",0805097457,9780805097450
Sheri Fink,Five Days At Memorial,"Eight years after the allegations of possible euthanasia at hospitals in the wake of Hurricane Katrina, Sheri Fink grippingly describes the horrible conditions medical staff and patients endured and the tough choices everyone had to make. Regardless of who you consider to be heroes or villains, this book will make you think twice about what you thought you knew about those notorious few days.","[npr-staff-picks, science-and-society, for-history-lovers, eye-opening-reads, the-dark-side, rather-long, book-club-ideas]",0307718964,9780307718969
Khaled Hosseini,And The Mountains Echoed,"In Khaled Hosseini's best novel yet, nine characters must decide what they would (and wouldn't) do for the happiness of their family. Among the options: sell a daughter, kill a sister, protect an alcoholic mother, accept a life of lonely desperation. The novel brims with scenes of Afghan cruelty and generosity, but to Hosseini's credit, there isn't a single villain in sight. After all, even warlords can be nice daddies.","[realistic-fiction, tales-from-around-the-world, family-matters, book-club-ideas]",159463176X,9781594631764
Ron Carlson,Return To Oakpine: A Novel,"The town of Oakpine, Wyo., doesn't exist on maps, but in this new book, Ron Carlson has done a splendid job of making a reader feel at home there. It's also where Jimmy Brand, a successful writer who spent the past 30 years in New York City, returns to die. Long-lost friends gather around him, resuscitating their old rock 'n' roll band in his honor. The music of everyday human speech and the rhythm section of the human heart resonate in this prairie song of a novel.","[realistic-fiction, family-matters]",0670025070,9780670025077
Matt Rassmussen,Black Aperture: Poems,"Where did this strange, sad, gorgeous book come from? Matt Rasmussen is a new poet, but also a founder of Birds LLC, one of the hip, up-and-coming poetry micropublishers. His poems trace the lifelong unfolding of the aftereffects of a brother's suicide in breathtakingly sharp couplets. There are no answers to the questions this book raises, but no one's ever asked them so clearly.","[poetry, the-dark-side, seriously-great-writing, family-matters]",080715086X,9780807150863
Aaron Smith,Appetite,"When it comes to gay identity, race, city life, approaching middle age and family, Aaron Smith is writing some of the best new poems around. He's got a real ear not only for the music of language but for how music &mdash; the kind that comes out of speakers &mdash; and poetry intersect. This book got too little notice: You need to read it ASAP.","[poetry, the-dark-side, seriously-great-writing, for-art-lovers, family-matters]",0822962195,9780822962199
Rosalind Wiseman,"Masterminds And 
Wingmen: Helping Our Boys Cope With Schoolyard Power, Locker-Room Tests,
 Girlfriends And The New Rules Of Boy World","I have a boy, and although I gave birth to him and love him dearly, I sometimes look at him and wonder what alien spaceship dropped him off. So the minute I heard that Rosalind Wiseman was writing a book about boys, I knew I was getting it. (Wiseman also wrote <em>Queen Bees And Wannabes,</em> which inspired the film <em>Mean Girls.</em>)  This book explains so many of the things boys cannot, or will not, explain for themselves. It is based on solid research and, just as important, on the accounts of her ""informants"" &mdash; a diverse (or so she says) group of boys who agreed to answer her difficult questions truthfully. Although I felt at times she glossed over many of the very real racial and class differences that inform the way boys are seen and treated (stop-and-frisk, anyone?) I found much common sense and immediately useful information. Wiseman employs a researcher's eye, a journalist's sharp and accessible hand, and a mother's heart. A rare combination indeed.","[npr-staff-picks, science-and-society, eye-opening-reads, book-club-ideas, family-matters]",0307986659,9780307986658
Nora Ephron,The Most Of Nora Ephron,"Nora Ephron began her writing career as a cub reporter for <em>The New York Post,</em> and during her lifetime she was a journalist, essayist, novelist, screenwriter, playwright and, even briefly, a blogger. All these sides are on display in this volume, which contains the novel <em>Heartburn</em> and the script to her Broadway play <em>Lucky Guy, </em> as well as much more, including her brilliant early essays, which go back to way before she felt bad about her neck. Ephron, who died in 2012, is served well by this collection, which showcases her talent and range and &mdash; perhaps most of all &mdash; her voice.","[for-history-lovers, rather-long, funny-stuff, biography-and-memoir, seriously-great-writing]",038535083X,9780385350839
John Boyne,This House Is Haunted,"<em>This House Is Haunted</em> draws on some of the great ghost-loving writers of the past, Charles Dickens and Henry James foremost among them. It's 1867, perfect timing for a Gothic creepfest. A bereaved governess minds two ""intelligent"" children at Gaudlin Hall in Norfolk, England. Frights close in as no-nonsense protagonist Eliza Caine discovers the string of horrific deaths that have befallen the great house. She suffers ""accidents"" &mdash; attacked by a savage dog, pushed from a window, painfully scalded. ""I find human nature to be a very disturbing thing,"" she opines. Boyle's smart dialogue and scene-setting give the book cinematic appeal.","[for-history-lovers, science-fiction-and-fantasy, the-dark-side, tales-from-around-the-world, historical-fiction]",1590516796,9781590516799
Oscar Martinez,The Beast: Riding the Rails And Dodging Narcos On The Migrant Trail,"Beyond true crime, Oscar Martinez's tremendous investigative report on how thousands of Central American migrants travel through Mexico to the U.S. border reads more like true horror.  Far from home, in legal limbo, the migrants often fall victim to robbery, rape, torture or mass kidnapping by drug traffickers. Why would anyone undertake such a harrowing journey just to become an illegal gardener, housekeeper or factory employee in America? Martinez has the answer.","[science-and-society, tales-from-around-the-world, eye-opening-reads, the-dark-side]",1781681325,9781781681329
Bob Shacochis,The Woman Who Lost Her Soul,"It's a shame novelist and nonfiction author Bob Shacochis isn't already a household name among readers of literary fiction, but I'm hoping that this important and powerful novel will bring him the recognition and readers that he so deserves. Spanning the decades between World War II and the present, from the Cold War to the War on Terrorism, with settings as diverse as Montana, Turkey, the Yugoslav republic of Croatia, Fort Bragg, Haiti, and several deluxe golf courses, this massive (over 700 pages) novel introduces myriad fully realized characters, in five distinct sections whose relationships to one another slowly become clear &mdash; though believe me, when you begin the novel you will have no idea where the plot is going and how it's going to end. I'd have no hesitation in labeling this the first ""Great American Novel"" of the 21st century &mdash; and despite its size and complexity (or maybe because of its size and complexity) I found it riveting.","[realistic-fiction, mysteries-and-thrillers, for-history-lovers, rather-long, tales-from-around-the-world, the-dark-side, seriously-great-writing, lets-talk-about-sex]",0802119824,9780802119827
Sara Gran,Claire DeWitt And The Bohemian Highway,"All those Vikings who've been taking over mystery fiction can now go jump in a fjord! Brooklyn-born author, Sara Gran, has reintroduced a distinctive American voice to the mystery in the guise of her 40-ish, bad-girl detective, Claire DeWitt. In this second outing, DeWitt's investigations into the murder of an old boyfriend take her from the elite Bohemian Grove Club in California to New York's Lower East Side. Along the way, her narration is infused with tough poetry. About being a teenager, Claire says: ""It was a secret world you gained admittance to at fourteen and left at twenty, swearing never to repeat what you'd seen."" Wise readers will zip their lips and stay close to Claire.",[mysteries-and-thrillers],0547429339,9780547429335
Kim Stanley Robinson,Shaman,"It's 32,000 years ago and an adolescent &mdash; Kim Stanley Robinson calls him Loon &mdash; who has been orphaned and taken under the wing of his tribe's shaman hits the road and discovers all he needs to know to survive. Maybe it's because the world Robinson creates feels so authentic and complete, but for several nights running, something happened: I dreamed I was <em>living</em> in Loon's world, traveling in the same tribe, trekking along streams and rivers, through forest and over hill in an ancient state of mind.","[science-fiction-and-fantasy, for-history-lovers, rather-long, family-matters, its-all-geek-to-me]",0316098078,9780316098076
Michael Hainey,After Visiting Friends: A Son's Story,"Who was Michael Hainey's newspaper-reporter father <em>really</em> with on the night he dropped dead? His sons were told one thing; their father's obit alluded to another. So Hainey, now a journalist himself, digs into his dad's life, knowing he may not like what he finds. It's a beautiful story, but the real reason to pick up this book is its atmosphere &mdash; juicy descriptions of journalism in the ‘60s, when editors included ""slot men"" and they smoked and drank and spat into the wastebaskets, cranking out editions of the local paper late into the night.","[npr-staff-picks, biography-and-memoir, for-history-lovers, seriously-great-writing, family-matters, book-club-ideas]",1451676565,9781451676563
Karen Green,Bough Down,"""I worry I broke your kneecaps when I cut you down,"" writes the artist Karen Green in her debut book. ""I keep hearing that sound."" It doesn't get any easier from there &mdash; <em>Bough Down</em> is one of the most heartbreaking books you're likely to read, but it's also one of the most beautiful. A meditation on the 2008 suicide of her husband, the novelist David Foster Wallace, Green's book combines prose poetry with visual art to create something wrenching, powerful and ultimately unclassifiable. It's not only one of the best books of the year; it's one of the most stunning books about grief to come out in decades.","[biography-and-memoir, the-dark-side, rather-short]",193822101X,9781938221019
Jamie Quatro,I Want To Show You More,"<p>Jamie Quatro brings a fresh, frank voice to these linked stories set around Lookout Mountain, Ga. Several feature a character with a husband, family, church &mdash; and guilt over a virtual affair involving phone sex and heavy texting. Her obsession takes a surreal turn in ""Decomposition,"" as her lover's body shows up when she's in bed with her husband. The title comes from a story in which she emails a nude selfie to her lover: </p><p><em>""I want to show you more, I said.</em></p><p><em>""He was silent. Then: So far, we haven't done anything we couldn't tell our spouses about.""</em></p>","[poetry, lets-talk-about-sex, the-dark-side, seriously-great-writing, book-club-ideas, family-matters]",080212075X,9780802120755
"Kelly Sue Deconnick, Dexter Soy, Emma Rios",Captain Marvel Vol. 1: In Pursuit Of Flight,"Talk about reflected glory: As Ms. Marvel, Air Force Major Carol Danvers has been kicking around the Marvel Universe for decades, ever since acquiring her amazing powers simply by standing next to male hero Captain Marvel during an explosion. But in this new series, writer DeConnick has Carol assume the title of Captain Marvel herself, ditch her cheesecake getup for a flight suit, and set off on a temporal adventure that allies her with a squadron of female World War II fighter pilots. Publishers like to tout their ""strong female characters."" But in the hands of DeConnick, they've found something far better &mdash; a rounded, compelling, inspirational hero who happens to be a woman.","[comics-and-graphic-novels, its-all-geek-to-me, science-fiction-and-fantasy, rather-short]",0785165495,9780785165491
"Javier Marias, translated by Margaret Jull Costa",The Infatuations,"If Agatha Christie had adored Michel de Montaigne and Honore de Balzac, she might have produced something like this deliciously deep murder mystery. The novel begins with a seemingly random crime: A businessman is stabbed to death by a homeless madman in Madrid. The solution is a humdinger. But the best parts occur in Javier Marías' hypnotizing meditations on marriage, love, grief, longing, envy, literature and betrayal. As sophisticated as a Bach fugue, <em>The Infatuations</em> is also so intimate that the chapter breaks feel almost like breaths.","[realistic-fiction, tales-from-around-the-world, seriously-great-writing, mysteries-and-thrillers, love-stories]",0307960722,9780307960726
Mary Szybist,Incarnadine,"<p>A religious book for a secular America, this is among the most arresting and inventive collections of the past few years. Mary Szybist turns Christian mythology &mdash; her name is Mary, after all &mdash; on its head with all the reverence of a true believer. She's a restless formal experimenter and a humble, compassionate observer of the complicated glory of the world. If you only read one book of poetry this year, you're not reading enough poetry &mdash; but if it <em>must</em> be one, this should be it.</p><p><em>This book was also the winner of the 2013 National Book Award for poetry.</em></p>","[poetry, seriously-great-writing]",1555976352,9781555976354
Juliann Garey,Too Bright To Hear Too Loud To See,"Writing well about mental illness is a feat. The writer needs to bring readers into a world that they might be reluctant to enter. Juliann Garey draws us right into her first novel, <em>Too Bright to Hear, Too Loud to See,</em> about a bipolar Hollywood studio executive who leaves his family to go off on a decade-long, wild ramble. Garey, who has openly talked about being bipolar, describes the feeling of being inside an unquiet brain with depth and precision.","[realistic-fiction, eye-opening-reads]",1616953446,9781616953447
Peter Hook,Unknown Pleasures: Inside Joy Division,"Peter ""Hooky"" Hook was a self-described working-class thief who taught himself to play the bass. His Manchester, England, band, Stiff Kittens, sprouted into not one, but two of the most important bands of the post-punk era. You don't have to be a hardcore fan of Joy Division or New Order to appreciate Hook's wry evocation of Britain's 1970s punk scene and his street-level remembrance of the tragedy and ecstasy &mdash; if the drug double entendre can be forgiven &mdash; that went into building the foundation for the next few decades' alternative rock scene.","[science-and-society, for-history-lovers, npr-staff-picks, for-art-lovers, biography-and-memoir]",0062222562,9780062222565
Paul A. Offit,Do You Believe In Magic? The Sense And Nonsense Of Alternative Medicine,"If you've ever wondered whether echinacea can really ward off infections, or whether shark cartilage truly prevents cancer, this is the book for you. Physician Paul A. Offit brings a scientist's precision to his exploration of the vast number of alternative medicines that don't work, and several that do. He also explains how alternative medicine became a $34 billion-a-year business, and why the companies that sell ""alternative"" products still face almost no government oversight. Along the way, Offit tells some great stories, including a full chapter about Linus Pauling, the Nobel Prize winner responsible for the nation's misguided love affair with vitamin C.","[npr-staff-picks, science-and-society, eye-opening-reads, book-club-ideas]",0062222961,9780062222961
Brenna Yovanoff,Paper Valentine,"Brenna Yovanoff's previous <em>The Space Between</em> lit fireworks in my heart (two words: demon baby), and she handles the very different material in <em>Paper Valentine</em> beautifully. This is a serial killer story. It's also a ghost story and an awkward, endearing romance (reminding me of Clarissa and Clifford from a certain formative 1990s TV show. Hannah is haunted by the ghost of Lillian, her anorexic best friend. Then a serial killer starts targeting young girls around town, and both Lillian and Hannah become obsessed with finding him. The terror builds palpably over the course of a long, hot summer and breaks with a surprising payoff.","[young-adult, love-stories, mysteries-and-thrillers]",1595145990,9781595145994
Tom Kealey,Thieves I've Known,"Storytelling carves a way out of a dead end in the opening story in this award-winning first collection, as a 15-year-old girl and her brother, 16, alternate ever more absurd storylines while walking home after a part-time job bagging groceries. Another pair of siblings communicate in sign language as they scavenge among the treasures in a wealthy family's house. A young girl in charge of a circus's rare albino camel; two runaway boys; a broken-down pitcher; and a woman whose finger is pierced by a sewing machine needle converge in the kaleidoscopic ""Circus Night."" Tom Kealey honors these marginal and troubled young Americans with fierce honesty.","[poetry, realistic-fiction, eye-opening-reads, seriously-great-writing, family-matters]",0820345377,9780820345376
Jhumpa Lahiri,The Lowland,"Despite its nominations for multiple prizes, including the Booker and the National Book Award, Jhumpa Lahiri's second novel has provoked decidedly mixed reactions. Unlike her earlier books, which focus on the culture gap between Bengali immigrants and their American-raised offspring, <em>The Lowland</em> is about the abiding grip of the past on a ""family of solitaries"" bound together more by painful tragedy, bad choices and secrets than by love. It isn't perfect, but I loved it for her compassion even for her coldest characters, her shimmering imagery of water and light, and her ability to address the essential loneliness of the human condition with assured, muted storytelling.","[realistic-fiction, seriously-great-writing, tales-from-around-the-world, family-matters, book-club-ideas]",0307265749,9780307265746
Geordie Greig,Breakfast With Lucian: The Astounding Life And Outrageous Times Of Britain's Great Modern Painter,"This intimate, dishy biography of the notoriously private and priapic artist Lucian Freud (grandson of Sigmund) is a rare case in which the text and illustrations are equally astonishing. Geordie Greig exposes Freud's messy life, which was driven by his obsessions with art, sex and gambling. Most of his overlapping lovers modeled for the raw portraits that stripped his sitters bare in every sense. So did seven of his acknowledged 14 children &mdash; a circumstance that had journalists aquiver about the Freudian implications.","[biography-and-memoir, lets-talk-about-sex, eye-opening-reads, for-art-lovers, family-matters]",0374116482,9780374116484
Wendy Lower,Hitler's Furies: German Women In The Nazi Killing Fields,"I understand that a book about the role of women in the Third Reich may not be exactly the nonfiction you're hoping to delve into over the holidays. But <em>Hitler's Furies</em> is worth reading for several reasons. This isn't the story of the more well-known murderesses of the movement &mdash; Wendy Lower's study of the women who committed horrors during the Holocaust follows the lives of 13 ordinary women and argues that they were not just swept along by a masculine, nationalistic tide but became monsters themselves. The stories are, of course, chilling &mdash; from the women who murdered from behind a desk, typing up deportation lists, to those who murdered in person, shooting children in the Jewish ghetto. But what's most harrowing is what happened to them &mdash; nothing. Only one was tried and found guilty. And if the Holocaust was perpetrated based on one ugly prejudice &mdash; anti-Semitism &mdash; these women got away with their crimes because of another &mdash; a rooted belief that women are somehow naturally more innocent.","[science-and-society, for-history-lovers, tales-from-around-the-world, eye-opening-reads, the-dark-side, npr-staff-picks]",0547863381,9780547863382
Daniel Alarcón,At Night We Walk In Circles: A Novel,"With an enigmatic narrator and constant reminders that this adventure does not end well, Daniel Alarcon's latest book is his strongest yet. It tells of an earnest young actor who is given the break of his career when he's invited to be part of the cast of <em>The Idiot President</em> &mdash; a notorious political play. Following the itinerant theater troupe made up of Nelson, a self-indulgent young man hoping to escape a failed love affair; Henry, an embittered playwright; and his manager and comrade Patalarga, the book is a moving exploration of fate, destiny, dissent and the artistic imagination.","[realistic-fiction, tales-from-around-the-world, seriously-great-writing]",1594631719,9781594631719
Timothy Hallinan,Little Elvises: A Junior Bender Mystery,"Timothy Hallinan, an accomplished mystery writer (check out his series set in Bangkok, featuring an American travel writer named Poke Rafferty), introduced Junior Bender in <em>Crashed.</em>. Bender, who lives in Los Angeles, makes his main living as a burglar. He also moonlights as a fixer: Southern California criminals know that if they get in a real jam, they can turn to Junior to get them out of trouble. When he's hired to clear a former music industry talent spotter of murder, Junior realizes that the more he delves into the case, the more complex it becomes. And it's likely that nobody's going to be happy with the outcome of his investigation.  The third novel in the Bender trilogy, <em>The Fame Thief,</em> also came out in 2013: It was a tossup for me to choose which one to include in this list. I'd recommend reading the novels in order, but you don't absolutely need to &mdash; each one is as splendidly entertaining as the others.","[mysteries-and-thrillers, funny-stuff]",1616952792,9781616952792
Aminatta Forna,The Hired Man,"Laura, a middle-aged British woman, buys a quaint holiday home in Gost, Croatia, and arrives one summer to fix it up. She doesn't ask why the house is empty, nor does she seem to acknowledge the terrible war the country has survived. But the story of the village and of the house is slowly revealed to her by her hired man, Duro. As his relationship with Laura and her children develops, so too does the reader's understanding of the pity of war and the price of silence. A thoughtful and original work from an author not afraid of asking uncomfortable questions.","[realistic-fiction, for-history-lovers, tales-from-around-the-world, family-matters, book-club-ideas, historical-fiction]",0802121918,9780802121912
Sarah MacLean,One Good Earl Deserves A Lover,"Lady Philippa (Pippa) Marbury is headed into marriage with a limited understanding of what is expected in the marriage bed, so she approaches the most notorious rake in London for some answers. She's a woman of science, after all, and what better way to approach a mystery than through research? Mr. Cross is intrigued and bemused by the intrepid Pippa, especially as she faces down gamblers, blackmailers and other evildoers to stake a claim for love and happiness. This delightful historical romance has a satisfying modern sensibility -- and an early-Victorian <em>Ocean's Eleven</em> spin.","[love-stories, lets-talk-about-sex, for-history-lovers]",0062068539,9780062068538
Neil Irwin,The Alchemists: Three Central Bankers And A World On Fire,"<em>Another</em> book on the financial crisis and its aftermath? To borrow a phrase, ""This time is different."" Neil Irwin of <em>The Washington Post</em> reinvigorates a familiar tale by focusing on the partnership of three men: Federal Reserve Chairman Ben Bernanke, Bank of England Governor Mervyn King and European Central Bank President Jean-Claude Trichet. Worst idea ever for a buddy movie? Not exactly. Each man is fascinating in his own right, and each was prepared to act on the lessons of history. The result is a deep study of the role of central banks in modern economies and the staggering power of the bankers running them.","[npr-staff-picks, science-and-society, for-history-lovers, tales-from-around-the-world, eye-opening-reads]",1594204624,9781594204623
Molly O'Keefe,Crazy Thing Called Love,"Fourteen years ago, bad-boy hockey star Billy Wilkins ruined his marriage to Maddy, the only girl he ever loved. Now he's in Dallas, facing the end of his career. Maddy is also in Dallas: she's a star anchor for a morning news program, and she wants nothing to do with her ex. But when her producer sets up a celebrity makeover series with Billy, Maddy has to make nice with the man who broke her heart. Too bad the chemistry between them is still off the charts. An intense, emotionally poignant ""second chance at love"" storyline.","[love-stories, lets-talk-about-sex]",0345533690,9780345533692
Kristan Higgins,The Best Man,"Three years ago, Faith Holland left her hometown after being abandoned at the altar. Now she's back, summoned by her family to help at their winery, and she's forced to revisit the unfinished business she left behind. The person she most wants to avoid is Levi Cooper, the groom's best friend, and the one who forced the couple to be honest about Jeremy's sexuality. Facing Levi means she'll have to confront all sorts of emotions she's swept under the rug, and she might have to admit he's indeed the best man &mdash; for her. Kristan Higgins just keeps getting better and better.","[love-stories, funny-stuff, family-matters]",0373777922,9780373777921
George Packer,The Unwinding: An Inner History Of The New America,"Working for <em>Wait Wait … Don't Tell Me!</em> I sometimes forget not everything's a laugh riot. So to get my fix of the current depressing state of American affairs, I turned to George Packer's <em>The Unwinding.</em> The gist of the book is that everything we once held dear in America is unraveling thanks to giant institutions and normal-size people who love money too much. Wal-Mart; Oprah; Tampa, Fla.; Silicon Valley; Washington lobbyists; and Jay Z all factor in here somewhere. But with each bad guy comes a tale of someone working tirelessly to undo some of the damage. It's the community organizer in Ohio or the journalist in Florida who offers the reader some hope. That said, do not read immediately before a holiday party if you don't want your joyful spirit crushed.","[npr-staff-picks, science-and-society]",0374102414,9780374102418
Max Barry,Lexicon: A Novel,"In the latest novel from Australian master of subversive science fiction Max Barry, we get a magical realist take on surveillance and propaganda. Informed by the Tower of Babel story in the Bible, as well as aboriginal myth, this is a strange story about a world where art and mind control are inseparable. Poets in a shadowy group called simply the Organization write personalized propaganda, controlling individuals with words. Beautifully written and funny, this is a fairy tale satire for the NSA surveillance age.","[science-fiction-and-fantasy, its-all-geek-to-me, rather-long, the-dark-side, funny-stuff]",1594205388,9781594205385
Lea Carpenter,Eleven Days: A Novel,"Lea Carpenter weaves the story of the love and respect between a mother and her grown son &mdash; despite the differences in many of their most fundamental beliefs &mdash; into a hard look at the painful realities of war in the second decade of the 21st century. Sara, a left-leaning single mother, is shocked when her son, Jason &mdash; spurred by the tragedy of Sept.11 &mdash; becomes a Navy SEAL and is sent to Afghanistan. The 11 days of the title refer to the period between the time when Sara is notified that her beloved son is missing in action and the day that she discovers his fate. This is an uncommonly assured and graceful first novel; the characters are beautifully drawn, and the relationship between mother and son seems utterly true, recognizable, and understandable. As the voice-over for the TV show <em>Law and Order</em> might say, ""This is a story ripped from the headlines.""","[realistic-fiction, the-dark-side, book-club-ideas, family-matters]",0307960706,9780307960702
"Mark Twain, Vladimir Radunsky",Advice To Little Girls,"Mark Twain wrote <em>Advice for Little Girls</em> as a tongue-in-cheek manners manual for young ladies. Now, it's being published for the first time, along with the whimsical and cheeky illustrations of Vladimir Radunsky. Mischievous girls and boys will enjoy reading Twain's so-called advice, which includes ""You ought never to ‘sass' old people unless they ‘sass' you first."" Of course, Twain was never accustomed to writing for young children (or interested in simplifying his language for them), so this book is sure to introduce some new vocabulary. (For ages 6 and up)","[kids-books, funny-stuff, npr-staff-picks]",1592701299,9781592701292
"Maile Meloy, Ian Schoenherr",The Apprentices,"Maile Meloy is one of my favorite adult writers, so I was thrilled in 2011 when she published <em>The Apothecary,</em> a book I could read with my daughters. Fourteen-year-old Janie and her friend Benjamin, the son of an apothecary, have to save the world from a nuclear bomb. It sounds far-fetched, but the story feels realistic in Meloy's able hands. We couldn't wait to see what would happen next to Janie and Benjamin in <em>The Apprentices,</em> published this year. The beginning is a little clunky, as Meloy tries to catch you up on what happened in the first book, but once again she gives us great characters, action, intrigue and history. (For ages 10 and up)","[kids-books, science-fiction-and-fantasy, npr-staff-picks]",0399162453,9780399162459
Erica S. Perl,Aces Wild,"The only thing better than a great book is an amazing follow-up. This year Erica Perl brings us <em>Aces Wild,</em> which matches the magic of her 2011 novel, <em>When Life Gives You O.J.</em> Zelly Fried, like most 11-year-olds, is just trying to fit in, but her unruly dog Ace and her mensch of a grandfather (also named Ace!) aren't helping. Her grandfather dishes out his gems of wisdom in one volume: ALL-CAPS LOUD. The family is still absorbing the loss of Zelly's grandma, Ace's wife, and the ups and downs will have you laughing, crying and trying out your Yiddish! My kids and I just love these characters. (For ages 8 to 12)","[kids-books, funny-stuff, family-matters, npr-staff-picks]",0307931722,9780307931726
"Jennifer Berne, Vladimir Radunsky",On A Beam Of Light: A Story Of Albert Einstein,"Curiosity and creativity collide in this exuberant biography of Albert Einstein. Silent as a young child, when Einstein finally did speak up, his curiosity got him in trouble. Yet nothing could stop the young scientist from constantly questioning the world around him. Mocked for being different, ultimately his discoveries brought worldwide acclaim. As an old man, Einstein remained a quirky individual, right down to his love of ice cream cones and his lack of socks. Vladimir Radunsky's energetic drawings perfectly complement Jennifer Berne's words. This book is ideal for any child who has ever wondered, ""why?"" (For ages 6 to 9)","[biography-and-memoir, kids-books, its-all-geek-to-me, for-history-lovers]",0811872351,9780811872355
Nan Marino,Hiding Out At The Pancake Palace,"After tween music superstar Elvis Ruby freezes onstage, he can't face his fans. So he alters his looks, and changes his name to Aaron, and hides out in rural Pinelands of New Jersey to work in his aunt's Pancake Palace. Almost immediately, Cecilia, a girl who can't keep a secret, figures out who he really is. However, she is more interested in enlisting Aaron's help in solving a musical mystery than ratting him out to the <em>paparazzi</em>. Nan Marino's <em>Hiding Out at the Pancake Palace</em> sings with humor, wit and plenty of pancakes. (For ages 8 to 12)",[kids-books],1596437537,9781596437531
Sharon Creech,The Boy On The Porch,"When a childless young couple discover an abandoned boy on their porch, they open their home and their hearts to him. Though Jacob does not talk, he manages to speak eloquently through his music and art. As the days turn into weeks, the couple learn to love the boy, and later live in fear that he might leave them. <em>The Boy On The Porch</em> is at once heartbreaking and heartwarming, and a testament to the human spirit. This slim novel is rich in its simplicity, proving once again that Newbery Medal-winner Sharon Creech is a master storyteller. (For ages 8 to 12)","[kids-books, family-matters, for-art-lovers]",0061892351,9780061892356
Amy Timberlake,One Came Home,"The year is 1871, the setting is rural Wisconsin, and the unidentifiable dead body is not Agatha Burkhardt -- or so believes her 13-year-old sister, Georgie. Determined to uncover the truth, Georgie runs away, armed with her rifle and her ardent belief that her sister is still alive. Georgie follows the trail of the pigeon hunters Agatha was last seen with, unaware that someone is following her as she heads straight for danger. In <em>One Came Home,</em> author Amy Timberlake seamlessly weaves together history and humor, passenger pigeons and criminals, to create a suspenseful page-turner. (For ages 9 to 12)","[kids-books, for-history-lovers, family-matters]",0375869255,9780375869259
Holly Goldberg Sloan,Counting By 7s,"In <em>Counting By 7s</em>, 12-year-old Willow Chance knows that she's odd. Being a genius, she thinks she has everything figured out. However, when her adopted parents die in a car crash, Willow finds she cannot fathom the depth of her grief. She's befriended by Mai, a strong-willed Vietnamese-American girl, and Willow moves in with Mai's family, setting off a chain reaction of unexpected events. Holly Goldberg Sloan's tender and funny novel is a book of small miracles and will make a believer out of you. (For ages 10 and up)","[kids-books, the-dark-side, family-matters]",0803738552,9780803738553
"Kate DiCamillo, K.G. Campbell",Flora And Ulysses: The Illuminated Adventures,"The day comic book aficionado Flora Belle Buckman saves a squirrel from death-by-vacuum cleaner, a new superhero emerges ... and it's the squirrel. The aftermath of her parents' divorce has left Flora a cynic, but Ulysses, the flying, poetry-writing squirrel, makes her a believer. Though their adventures are wild and wacky, the heart of the story is about a girl adrift and how she finds her way home. Pencil illustrations and comic book panels by K.G. Campbell complement Kate DiCamillo's text perfectly. After reading <em>Flora and Ulysses,</em> you'll be asking when the next installment is due. (For ages 8 to12)","[kids-books, funny-stuff]",076366040X,9780763660406
Aaron Becker,Journey,"Lonely in her sepia-colored room, a young girl breaks through the boredom by drawing a door on the wall. The adventure begins as she enters into a world of wonder and excitement. Here, she risks her life to secure the freedom of a mysterious purple bird &mdash; and in doing so makes way for a surprising friendship. This absolutely gorgeous wordless picture book is a testament to the skill of author/illustrator Aaron Becker. As <em>Journey</em> ends, you'll want to immediately return to the beginning to experience it again. (For ages 4 to 8)",[kids-books],0763660531,9780763660536
Ben Clanton,Mo's Mustache,"Mo the monster has a mustache, and he looks marvelous! Soon all the other monsters are sporting mustaches, too. So Mo gets a scarf, and he looks sensational! Soon all the other monsters are sporting scarves, too. This makes Mo mad. Everyone keeps copying him. When Mo finally confronts his friends, he learns why they want to be like him. Ben Clanton's <em>Mo's Mustache</em> may be populated with monsters, but there's nothing scary in this simply illustrated and supersilly book about individuality. Whether you have a mustache or not, you'll find yourself sharing a happy ""Huzzah!"" along with Mo. (For ages 3 to 7)","[kids-books, funny-stuff]",177049538X,9781770495388
