author,title,text,tags,isbn,isbn13
Cameron Conaway,"Malaria, Poems","When a collection like <em>Malaria, Poems</em> comes along, the world must take notice. In the spirit of social consciousness, Cameron Conaway does the work of calling our attention to a disease that kills over 627,000 people a year. Call it the poetry of awareness: Through beautifully realized and scientifically sound lyrics, Conaway educates us on subjects ranging from the <em>Anopheles</em> mosquito, which transmits the disease, to the gray market in false remedies. The work, while deeply cerebral, manages to get to the heart of the issue with intense power.","[eye-opening-reads, poetry, science-and-society, tales-from-around-the-world]",1611861446,9781611861440
René Steinke,Friendswood: A Novel,"Texas is a huge, complicated state, and it's sometimes a difficult one for authors to get right. Not so for René Steinke, whose <em>Friendswood</em> does a near-perfect job capturing the feel not just of the titular city but of southeast Texas as a whole. Steinke's chronicle of the residents of a town dealing with — and denying — a recent environmental disaster is disturbing and thought-provoking, and one of the most interesting novels to be set in the Lone Star State in quite a while.","[book-club-ideas, family-matters, realistic-fiction, science-and-society]",1594632510,9781594632518
Andrew Smith,100 Sideways Miles,"If you're a young boy and a dead horse falls off a bridge, kills your mother, and leaves you with deep scars — and you're prone to epileptic seizures — you'd come to expect the unexpected. Still, it doesn't mean you have to like it. In the shadow of his best friend, the popular and athletic Cade, and forever tied to his fictional namesake in his father's best-selling sci-fi novel, Finn has trouble figuring out who he's supposed to be. Then he meets a new girl and for the first time writes his own story. Hilarious and heartbreaking, you'll be rooting for Finn all the way.","[funny-stuff, its-all-geek-to-me, love-stories, the-dark-side, young-adult]",1442444959,9781442444959
Richard McGuire,Here,"Rarely does a conceptual work seize the emotions like <em>Here.</em> Expanding on his influential 1989 comic, Richard McGuire depicts life in a single place at different points in time — 1989, 1637, even 1,000,000 B.C. While the characters on the main page chat, dance or vacuum, windows appear showing what's going on decades or centuries distant. The device tugs the reader in two different directions: Every moment seems insignificant compared with the massive sweep of time, and yet the most trivial actions take on an aching poignancy.","[comics-and-graphic-novels, for-art-lovers, for-history-lovers]",0375406506,9780375406508
Natalie Lloyd,A Snicker Of Magic,"Always on the move because of her mother's wandering ways, 12-year-old Felicity lands in Midnight Gulch, where her mother was born. The Southern town was once full of magic, but a curse put an end to that. Yet hints of magic remain, including Felicity's ability to see words that reveal people's true thoughts and desires. But in this lovely and quirky novel, the words she needs to understand most are her own. If Felicity can break the spell to rescue Midnight Gulch and heal her mother's broken heart, she just may find a place to call ""home."" (For ages 8 to 12)","[family-matters, funny-stuff, kids-books, science-fiction-and-fantasy]",0545552702,9780545552707
Miriam Busch and Larry Day,"Lion, Lion","A little boy is looking for Lion. Lion is looking for lunch. There's only one outcome that seems likely when the two meet in Miriam Busch and Larry Day's book — an inappropriately gruesome one. But never fear! This little boy has backup: snapping turtles, hedgehogs, skunks, hummingbirds and a sneaky plan. And there's a Lion inside this lion that you might not see coming. A killer combination of twisty wordplay, kid-perfect watercolors and characters that demand funny voices, <em>Lion Lion</em> is a read aloud sure to leave your audience delighted and you just a little hoarse. (For ages 4 to 8)","[funny-stuff, kids-books]",0062271040,9780062271044
Carlos Santana,The Universal Tone: Bringing My Story To Light,"With its deep insight into the Mexican musician who usually lets his music speak for itself, this book is a Carlos Santana fan's dream. Here, finally, the guitarist shares details about how he assembles his bands, the genesis of his first four groundbreaking albums and how his multi-Grammy-winning album <em>Supernatural</em> changed his band's life. But the best part is the chapter where Santana expands on the personal philosophy he often shares with his live audiences: ""[I] tell them about the light that they each have inside them, that they <em>are</em> light — <em>luminous</em> is the word I like to use. I ask them to please consider accepting the … greatness of their lives."" And his message seems to be as profound as the universe itself.","[npr-staff-picks, biography-and-memoir, for-music-lovers, rather-long]",0316244929,9780316244923
Jim Marshall and Joel Selvin,"The Haight: Love, Rock, And Revolution","Photographer Jim Marshall was a short man with a huge profile in the music industry (and, full disclosure, a friend). Before his death in 2010, he'd spent five decades photographing anyone who was anyone in rock, pop and jazz. But as a San Franciscan, he also documented the counterculture revolution that flourished in the city's Haight-Ashbury neighborhood. The Grateful Dead, Jimi Hendrix, Janis Joplin and Bob Dylan are among those who show up in this chronicle of the neighborhood's glory days, assembled from the huge photo archive Marshall left behind. Writer Joel Selvin puts readers in the middle of everything with a detailed history of what the Haight looked, sounded and, yeah, smelled like in the era whose apex was the Summer of Love.","[npr-staff-picks, for-art-lovers, for-history-lovers, for-music-lovers, science-and-society]",1608873633,9781608873630
Sean Michaels,Us Conductors: A Novel,"There was enough intrigue in the real life of Russian musician and inventor Lev Sergeyvich Termen to make a fictionalization of his adventures seem superfluous. Hustled off to America by his government, the inventor of the theremin (an early electronic instrument that seems to pull sound out of thin air) meets legendary musicians, performs at Carnegie Hall, falls in love with a violinist and is pressed into service as a spy. On his wonderful music blog <a href= ""http://www.saidthegramophone.com/"" target=""_blank"" >Said The Gramophone</a>, Sean Michaels has made the maxim ""writing about music is like dancing about architecture"" seem like a beautiful fantasy rather than an admonition. Here, in his debut novel, he focuses on the small moments that bring this man of ideas and ambition to vibrating life.","[npr-staff-picks, for-history-lovers, for-music-lovers, historical-fiction, love-stories, rather-long, realistic-fiction, seriously-great-writing]",1935639811,9781935639817
"R. Crumb, S. Clay Wilson, Gilbert Shelton, Spain Rodriguez, Robert Williams, Victor Moscoso, Paul Mavrides and Rick Griffin",The Complete Zap Comix Boxed Set,"Wow! Fantagraphics has assembled a box set of every issue of </em>Zap Comix</em> ever produced, from 1968 to 2004? Including all the covers in full color, candid snapshots from back in the day, fake ads and even a never-before-published issue? That's not just a piece of history; it's a hunk of crackling, unquenchable subversion! R. Crumb flings id bombs, and his merry men — Rick Griffin, Paul Mavrides, Victor Moscoso, Spain Rodriguez, Gilbert Shelton, Robert Williams and S. Clay Wilson — contribute bursts of surreal hilarity. Never has a library-worthy volume been so incendiary.","[comics-and-graphic-novels, for-history-lovers, funny-stuff, rather-long]",1606997874,9781606997871
Teri Agins,Hijacking The Runway: How Celebrities Are Stealing The Spotlight From Fashion Designers,"Not so long ago, designers dictated how women would look from season to season. Now, celebrities — and people who think they're celebrities — are setting the sartorial pace, and designers have taken a back seat to the glitterati. Teri Agins covered the fashion industry for <em>The Wall Street Journal</em> for years and now writes its popular ""Ask Teri"" column. Her extensive research has given us a fun, gossipy read packed with fashion factoids that both fashionistas and business people will enjoy.","[npr-staff-picks, eye-opening-reads, for-art-lovers, science-and-society]",1592408141,9781592408146
Jordan Ferguson,J Dilla's Donuts,"Music producer J Dilla had a way of stretching a sample that wrought sorrow from joy, noise from melody and the other way around. In this entry to the ""33 1/3"" series, in which authors pick apart one album in one short book, Jordan Ferguson digs deep into Dilla's beat sources for <em>Donuts</em> and builds resonant, biographical context for the album's moments. <em>Donuts,</em> after all, would be Dilla's last record, a 2006 masterpiece written from the producer's hospital bed that wrangles with his imminent mortality. And Ferguson illustrates it with ache and celebration.","[npr-staff-picks, for-music-lovers, its-all-geek-to-me]",1623561833,9781623561833
Chelsea Cain,One Kick: A Novel,"I tried reading <em>Heartsick,</em> the first of Chelsea Cain's thrillers featuring Archie Sheridan and Gretchen Lowell, but it was way too scary for me; I never tried another in the series. So I had no reason to even start <em>One Kick.</em> But begin it I did, and then found that I couldn't put it down. After suffering from five years of sexual and emotional abuse by her kidnapper, Kick Lannigan was rescued at age 11; now, 10 years later, she's determined to rescue other kidnapped children. This page-turner has a terrific heroine, a satisfyingly twisty plot and a boffo ending.","[mysteries-and-thrillers, realistic-fiction, the-dark-side]",1476749787,9781476749785
Ruth Rendell,The Girl Next Door: A Novel,"After spotting a few of 84-year-old British novelist Ruth Rendell's books on my desk, a co-worker recently asked, ""You still read her?"" as if we are supposed to give up reading our favorite authors simply because they're prolific. And Rendell is certainly prolific. If my count is correct, this is her 65th book. On the surface, it's a mystery about the present-day discovery of a long-buried tin box with the skeletal remains of two hands inside (one belonging to a man, the other to a woman). As with so much of Rendell's work, what matters is the psychological tangle underneath the surface. In this case, it's a group of men and women who, as children, played together in the fields of a London neighborhood where the tin was buried during World War II. But the crime isn't the star here; it's the childhood friends who are pulled back together decades later, and the tremendous capacity for growth and change some of them show even well into their ""golden years.""","[npr-staff-picks, for-history-lovers, historical-fiction, mysteries-and-thrillers, realistic-fiction, tales-from-around-the-world, the-dark-side]",1476784329,9781476784328
Betsy Woodman,Emeralds Included: A Jana Bibi Adventure,"In Betsy Woodman's first Jana Bibi book, the Indo-Scottish violin teacher hires the town bagpiper to scare off wild monkeys from the home she inherited in the imaginary Indian town of Hamara Nagar. In <em>Emeralds Included,</em> the series' third book, Jana has another problem: Her stodgy son, Jack, and his fiance are coming for a visit and Jana is determined to fix up the wonky house before they arrive. She somehow manages to get it all done — and during the visit learns that Jack is much more endearing than she thought. Woodman's character development is so good that by the end, the memorable townspeople of Hamara Nagar felt more like good friends than characters from a book.","[npr-staff-picks, family-matters, realistic-fiction, tales-from-around-the-world]",0805093583,9780805093582
William J. Mann,"Tinseltown: Murder, Morphine, And Madness At The Dawn of Hollywood","It's a hilariously specialized subgroup of nerds, those of us who dig the intersection of true crime and silent film. But we who enjoy debating the 1921 manslaughter accusations against slapstick comedian Fatty Arbuckle or the relative merits of the Gish sisters are likely to also adore William J. Mann's investigation into one of Hollywood's oldest whodunits — the murder of director William Desmond Taylor. To be sure, Mann's conclusion is hardly groundbreaking, but that's almost beside the point. The author, a skilled biographer of such screen greats as Katharine Hepburn and Elizabeth Taylor, brings the early days of the movie industry to sparkling life on the page, whether he's evoking Los Angeles' demimonde or explaining how the era's scandals drove the film industry toward protectionism in the face of morality campaigns.","[npr-staff-picks, for-art-lovers, for-history-lovers, rather-long, science-and-society, the-dark-side]",0062242164,9780062242167
Matt Bai,All The Truth Is Out: The Week Politics Went Tabloid,"Twenty-four-hour cable; infinite news sources online; tweets and YouTube. It's hard to remember a time when the political cycle was slower and more deliberate, and when the voter wasn't exposed to every single twitch of the candidate. When did it all change? According to Matt Bai, it changed with Gary Hart in 1987. You think you know it all: Donna Rice, Monkey Business, Hart taunting the press. You don't. The combustible mix of new technology and politics was birthed in this presidential campaign, and there was no turning back.","[npr-staff-picks, eye-opening-reads, for-history-lovers, science-and-society]",0307273385,9780307273383
Stan Sakai,The Usagi Yojimbo Saga Volume 1,"Sixteenth-century Japan is never so entertaining as in Stan Sakai's tales of Miyamoto Usagi, the rabbit ronin. Scheming villains, enigmatic monks, stern masters and fearsome assassins populate these 24 stories.  The fact that they're played by foxes, cats and even a rhino adds a lightheartedness to their adventures without lessening the intensity.  Sakai is as adept at illustrating how a samurai sword is made as he is at depicting them in use. This 30th-anniversary compilation packs 632 pages and includes a full-color cover gallery. It's a great introduction to a classic comic.","[comics-and-graphic-novels, for-history-lovers, historical-fiction, rather-long, science-fiction-and-fantasy, tales-from-around-the-world]",1616556714,9781616556716
"Geoffrey Zakarian, Amy Stevenson and Margaret Zakarian",My Perfect Pantry: 150 Easy Recipes From 50 Essential Ingredients,"The thing about chef books is that usually chefs have a lot of things you don't — for example,  squads of prep cooks, access to specialty ingredients, and hours of time to do nothing but cook. Geoffrey Zakarian has them too, but in this book he doesn't use them. He sticks with the stuff everybody has — canned beans, pasta, vinegar, jam — and turns them into food everybody wants. In other words: Now there's no excuse.",[cookbooks-and-food],0385345666,9780385345668
Blake J. Harris,"Console Wars: Sega, Nintendo, And The Battle That Defined A Generation","Granted, a 600-page history of the early video game industry isn't everyone's cup of tea, but Blake J. Harris does for Nintendo and Sega what Doris Kearns Goodwin did for Abraham Lincoln — gives them the thoughtful, enlightening and exhaustively researched biography they deserve, cementing their histories in the modern cultural conversation.","[for-history-lovers, its-all-geek-to-me, rather-long, science-and-society]",0062276697,9780062276698
Jeff VanderMeer,Area X: The Southern Reach Trilogy: Annihilation; Authority; Acceptance,"If the guys who wrote <em>Lost</em> had brought H.P. Lovecraft into the room as a script doctor in the first season, the Southern Reach trilogy is what they would've come up with. Haunted landscapes, a mysterious lighthouse, sea monsters, wormholes, insane government agents — Jeff VanderMeer's three slim volumes have it all. And while it parades itself as a kind of straight-up horror/mystery tale, the Southern Reach trilogy plumbs some deep territory regarding what is real, what is true and how the things we see are not always the things that are there before us.","[rather-long, science-and-society, science-fiction-and-fantasy, the-dark-side]",0374261172,9780374261177
Helen Giltrow,The Distance: A Thriller,"To me, the best way to describe this novel is to say that while I was reading it I frequently had to remind myself to breathe. Society woman Charlotte Alton has a secret life — as Karla, someone who helps criminals ""disappear"" into new identities. But when Simon Johanssen, an ex-military sniper turned gun for hire, re-enters her life and asks for her help, danger and complications follow, not least because Simon is the one person who knows Karla's real identity. To say any more would be a crime: This occasionally violent, page-turning novel gives the term thriller a good name.","[mysteries-and-thrillers, the-dark-side]",0385536992,9780385536998
Amy Scholder (editor),Icon,"Editor Amy Scholder had two questions for her contributors when she started assembling these meditations on a spectrum of famous women. ""Who do you think about (maybe a little too often), who challenges, inspires, or outrages you? Who are you obsessed with?"" Her writers answer in provocative, deep and revelatory ways. Author Mary Gaitskill's essay on sex superstar Linda Lovelace becomes a profound inquiry into the nature of victimhood and truth-telling, and the self-described ""trans-fabulous performance-activist"" Justin Vivian Bond tells of growing up besotted with the Estee Lauder cosmetics model Karen Graham. Other writers — novelist Rick Moody, historian Hanne Blank, musician Johanna Fateman — explore how the presence of a famous person in one's mind can torment, transform and inspire. Together, these essays defeat the vapidity of celebrity worship and raise the question: Who obsesses <em>you?</em>","[npr-staff-picks, for-art-lovers, for-music-lovers, love-stories, poetry, science-and-society]",155861866X,9781558618664
Brian Coleman,Check The Technique: More Liner Notes For Hip-Hop Junkies,"Rappers are the descendants of West African griots who held villages in awe with their artful storytelling. But what inspired <em>them?</em> What environments were <em>they</em> created in? Music fans love a good ""making of"" (see: VH1's <em>Behind the Music</em>), but hip-hop history — like the making of Raekwon's classic debut album, <em>Only Built 4 Cuban Linx --</em> lies tucked away in the artists', producers' and labels' minds. Music journalist Brian Coleman, with a second volume of <em>Check the Technique,</em> is out to tell the stories of the storytellers in their own words, giving hip-hop heads the background to the making of the albums we hold so dear.","[npr-staff-picks, for-music-lovers, its-all-geek-to-me, rather-long]",0990307603,9780990307600
James Magnuson,Famous Writers I Have Known: A Novel,"When one of his scams goes seriously amiss, not-very-successful con artist Frankie Abandonato goes on the run from the Mafia. A chance encounter gives him the perfect disguise: pretending to be reclusive novelist V.S. Mohle, who has agreed to teach a course to a hand-picked group of young writers at the University of Texas. Only trouble is, Frankie is neither a writer nor much of a reader. And he has to deal with former literary wunderkind and wealthy philanthropist Rex Schoeninger, who had a very public falling-out with Mohle years ago. Think Donald Westlake, another master of humorous caper novels.","[funny-stuff, mysteries-and-thrillers]",0393240886,9780393240887
Brian Won,Hooray For Hat!,"<em>Hooray for Hat!</em> is practically the Platonic ideal of a picture book. It uses simple, repetitive language to tell a simple story with a simple message: Bringing happiness to others makes you happy, too. Elephant wakes up GRUMPY — until he finds an amazing hat on his doorstep! But can his hat delight his grumpy friends, too? Where a lesser writer might preach, Brian Won manages to simply delight with his elegant story and bright illustrations. On top of that, the book's many characters and repeated lines invite both (1) the use of funny voices and (2) the shouting-along of familiar phrases; i.e., the two BEST THINGS to include in a read-aloud. (For ages 4 to 8)","[funny-stuff, kids-books]",0544159039,9780544159037
Astra Taylor,The People's Platform: Taking Back Power And Culture In The Digital Age,"Debates about culture and technology are often couched in terms of either/or: Is streaming good or bad for musicians? Are social media good or bad for activism? Does online journalism leave us more or less informed? <em>The People's Platform</em> takes on a weightier question: At the end of the day, whose interests is our wired world best equipped to serve? With devastating real-world examples and a sober sense of humor, Astra Taylor illustrates how the tool that promised access and influence to a generation of regular folks has left many of the old hierarchies intact — and asks how we can do better.","[npr-staff-picks, eye-opening-reads, its-all-geek-to-me, science-and-society]",0805093567,9780805093568
Larry Dane Brimner,Strike!: The Farm Workers' Fight For Their Rights,"Deceit, politics, bravery, courage, heroes and villains are all the makings of a great novel. However, this isn't a work of fiction but the true story of the creation of the United Farm Workers. While most people may have heard of Mexican-American activist Cesar Chavez, lesser-known is the plight of a group of Filipino-American farmworkers who set off one of the longest and most effective strikes in the history of the United States. This meticulously researched narrative captures the atmosphere and intensity of the times with compelling text, photos and sidebars and brings the struggles of these brave men and women to life. (For ages 10 and up)","[eye-opening-reads, for-history-lovers, kids-books, science-and-society]",1590789970,9781590789971
Matthew Palmer,The American Mission,"Matthew Palmer's <em>The American Mission</em> is a can't-put-it-down thriller. The novel kicks off in an arid, bloodstained refugee camp in Sudan's southern Darfur region, but spends most of its time in the unruly Democratic Republic of the Congo. There, big money colludes with big power to go after a valuable mineral in the lush interior. Held in the balance is a village that happens to sit on a rich vein of that valuable mineral. Marie is one of the village leaders — a beautiful chieftain's daughter who uses mad survival skills as well as her engineering degree to try to save her people. Meanwhile, protagonist and U.S. Foreign Service officer Alex Baines juggles his growing interest in Marie with a career-saving mission that puts them at odds with each other. Palmer's 20 years in the U.S. Foreign Service helps infuse this book with authenticity. A great beach read.","[npr-staff-picks, love-stories, mysteries-and-thrillers, realistic-fiction, tales-from-around-the-world, the-dark-side]",0399165703,9780399165702
Susan Elizabeth Phillips,Heroes Are My Weakness: A Novel,"Broke and desperate, ventriloquist puppeteer Annie Hewitt takes sanctuary on a remote Maine island. Though determined to ignore her rich neighbor (Theo Harp, a former teen crush with a dark past, now a successful, reclusive horror writer) she finds herself drawn into the lives around her, including a wounded child who responds to Annie's friendly puppets. Secrets abound on the island, and as Annie digs through decades of hidden truths, she may release Theo from a life of undeserved guilt and convince him he's a worthy hero, especially for her. An intriguingly gothic direction for Susan Elizabeth Phillips.","[family-matters, lets-talk-about-sex, love-stories]",0062106074,9780062106070
Suzanne Brockmann,Do Or Die: A Reluctant Heroes Novel,"When the government coerces former Navy SEAL Ian Dunn into planning a complicated rescue of two kidnapped children  to avoid an explosive international incident, it puts everyone around him in danger — including Phoebe Kruger, the unsuspecting attorney who's been assigned to help him negotiate terms. Ian has powerful allies and enemies, but it's hard to tell who's who when he's forced into a mission that draws unwanted attention from every direction. Brockmann's thrilling novel brilliantly combines an elaborate plot, nonstop action, taut sexual and emotional tension, humor and poignancy.","[family-matters, lets-talk-about-sex, love-stories, mysteries-and-thrillers]",0345543815,9780345543813
Thomas Page McBee,"Man Alive: A True Story Of Violence, Forgiveness And Becoming A Man","Well aware that memory and identity rarely follow a linear path, Thomas Page McBee attempts to answer the question, ""What does it really mean to be a man?"" Weaving past and present  to do so, the book's journey connects violence, masculinity and forgiveness. McBee has an intelligent heart, and it beats in every sentence of this gorgeous book.","[biography-and-memoir, eye-opening-reads, family-matters, rather-short]",0872866246,9780872866249
Tatamkhulu Afrika,Bitter Eden: A Novel,"Tatamkhulu Afrika's autobiographical novel based on his experiences as a prisoner of war during World War II is as beautiful as it is heartbreaking. Set primarily in in Italy and Germany amid the claustrophobic intimacy of all-male war camps, the novel follows three prisoners as they struggle — and often fail — to make sense of their desire for one another. The intricacies of their impossible relationships reflect the broader struggles of masculinity.","[eye-opening-reads, for-history-lovers, historical-fiction, lets-talk-about-sex, realistic-fiction, tales-from-around-the-world]",1250043662,9781250043665
Porochista Khakpour,The Last Illusion: A Novel,"Every so often, if we're lucky, we encounter books that challenge us to dream bigger and more vivid dreams. <em>The Last Illusion,</em> which draws from a medieval Persian epic to tell a coming-of-age story set in New York, is one of those books. Zal, the novel's protagonist, spent the first decade of his life living in a bird cage in rural Iran. The only thing more chaotic than his wild and magical journey into adulthood is New York City itself.","[book-club-ideas, science-fiction-and-fantasy, tales-from-around-the-world, the-dark-side]",1620403048,9781620403044
Martin Duberman,"Hold Tight Gently: Michael Callen, Essex Hemphill, And The Battlefield of AIDS","Martin Duberman deftly navigates the biographies of two gay artists — Michael Callen and Essex Hemphill — to illuminate what he describes as the ""battlefield of AIDS"" during the early years of the epidemic. Callen, a white musician based in New York, and Hemphill, a black poet based in Washington, D.C., were crucial members of their respective communities. Based on countless interviews and letters as well as Callen's extensive archives, Duberman personalizes history to devastating effect.","[biography-and-memoir, book-club-ideas, eye-opening-reads, for-history-lovers, for-music-lovers, science-and-society, the-dark-side]",1595589457,9781595589453
Jean Thompson,The Witch: And Other Tales Re-Told,"Fairy tales are like literary Velcro strips, nabbing us early and holding us tight; no matter how old or sophisticated we get, we stay emotionally connected to those simple tales of lost children, snoozing princesses and nasty witches. Except that maybe they're not so simple, after all. In this collection of eight updated fairy tales, Jean Thompson demonstrates once again that she's a modern-day Katherine Mansfield, capturing the culture with trenchant wit. These stories are entertaining, but also creepy; just when you think you know where Thompson is going — you look around and nothing is familiar anymore. Thompson is a wizard of the short story, and these tales are magical — and diabolical.","[family-matters, poetry, seriously-great-writing, the-dark-side]",0399170588,9780399170584
Hamid Ismailov,The Dead Lake,"This year I discovered Peirene Press, a London publisher who sends me a work of translated European fiction every four months in exchange for an annual subscription. The first book sent was Hamid Ismailov's melancholy tale of nuclear testing and an environment so damaged that it can no longer nourish life. The story begins on a train journey, and from the first page this lyrical love song to Kazakhstan and its people is deeply affecting — journeys on horseback across the steppes; long, cold winter nights. It is a book that makes the reader want to sing her own praise song in gratitude for the journeys translation allows us to make.","[rather-short, realistic-fiction, tales-from-around-the-world]",1908670142,9781908670144
Adam Foulds,In The Wolf's Mouth: A Novel,"Will Walker is a young Englishman who has gone to war with the noblest of intentions. Ray Marfione is an Italian-American whose war will take him to the land of his ancestry. Adam Foulds' third novel is set in North Africa and Sicily during World War II as the Allies attempt to liberate Italy. Neither of the two protagonists is well-suited to the horrors of combat, and through them Foulds explores, with wisdom and delicate control, the messy, lasting consequences of the conflict. With prose that is distinct and diligently crafted, this an intimate soldiers' tale of the inescapable brutality of war.","[eye-opening-reads, for-history-lovers, historical-fiction, realistic-fiction, seriously-great-writing, tales-from-around-the-world, the-dark-side]",0374175829,9780374175825
Monica Maristain,"Bolaño, A Biography In Conversations","Much has been written about the late writer Roberto Bolaño; over the past decade, interest in his work has reached levels Bolaño himself may not have imagined. Or perhaps he had. <em>Bolaño: A Biography in Conversations</em> does much to add to our culture's obsession with celebrity and the myths that surround writers in particular. Journalist Monica Maristain interviewed friends and associates of Bolaño in an attempt to offer more insight (and idiosyncratic detail) about his storied life. While, given its multiple voices and perspectives, it may not be the definitive Bolaño biography, it's a fun and enveloping read for the already initiated.","[biography-and-memoir, tales-from-around-the-world]",1612193471,9781612193472
Dan Santat,The Adventures Of Beekle: The Unimaginary Friend,"Beekle, an adorable marshmallow-like fellow sporting an orange paper crown, lives on a magical island. Here, he patiently waits his turn for a child to ""imagine"" him into his or her life. But when no one does, lonely Beekle dares to venture across the ocean to a big city in search of a special friend. Warm, whimsical artwork beautifully conveys his sadness, innocence and ultimate joy as it draws you in — and Beekle's heartfelt story keeps you turning the pages. A testament to hope and the power of imagination, you will welcome Beekle into your world — as does the child of his dreams. (For ages 3 to 6)","[family-matters, kids-books, science-fiction-and-fantasy]",0316199982,9780316199988
Cristina Henríquez,The Book Of Unknown Americans: A Novel,"In <em>The Book of Unknown Americans,</em> Cristina Henríquez captures the immigrant experience with style and grace. A love story at its core, it begins with teenage Maribel and her family, who are happy and contented in Mexico. When Maribel suffers an accident, they decide to uproot to Delaware in search of better opportunities. And there, in a beat-up apartment building, they form close bonds with other families from all over Latin America. We witness their struggles and triumphs as they all seek not only to survive but to find a place in the world. This stunningly beautiful novel will keep you flipping the pages.","[book-club-ideas, family-matters, love-stories, tales-from-around-the-world]",0385350848,9780385350846
Didier Daeninckx,Nazis In The Metro,"One of France's most revered crime writers, Didier Daeninckx delivers an arresting, fast-paced detective story with <em>Nazis in the Metro.</em> After the novelist André Sloga is attacked and left to die alone in a basement, private eye Gabriel Lecouvreur decides to take on the case. Everyone considers it a robbery gone wrong, but Lecouvreur thinks the attack may have been politically motivated. And although Sloga is in the hospital and in no condition to speak, he does repeat one phrase, over and over again: ""Max, the bank, the loudspeaker on the square."" This one will keep you guessing.","[mysteries-and-thrillers, realistic-fiction, tales-from-around-the-world, the-dark-side]",1612192963,9781612192963
Cixin Liu,The Three-Body Problem,"Science fiction is big in China, occupying a ""rather unique place in the culture and literature,"" according to scholar Xia Jia. Despite this, we in the Western world don't get to see much Chinese sci fi because of the language barrier. Luckily for us, this new translation of <em>The Three-Body Problem</em> opens up the worlds imagined by one of China's most popular writers. Cixin Liu makes well-worn genre concepts fresh and exciting again and explores technology, human interaction and metaphysics from a distinctly different perspective. If you love hard science fiction with a bit of thriller thrown in, you need this book.","[science-and-society, science-fiction-and-fantasy, tales-from-around-the-world]",765377063,9787653770634
Andrea Nguyen,The Banh Mi Handbook: Recipes For Crazy-Delicious Vietnamese Sandwiches,"So you don't think you could ever make banh mi, your favorite Vietnamese sandwich? Andrea Nguyen begs to differ. Her highly focused book has everything you need to pull it off: the pickles, the pates, the sauces, even the bread — all written in the meticulous, foolproof style that's made Nguyen one of my favorite cookbook authors. There are easy variations and alternatives and shortcuts, and a whole lot of droolworthy protein. Would it be easier to just scrape together your pennies and head to the nearest banh mi joint? Possibly. But the point is, now you don't have to.","[cookbooks-and-food, tales-from-around-the-world]",160774533X,9781607745334
Maria Dahvana Headley and Kat Howard,The End Of The Sentence,"This novella is as dark and rich as European drinking chocolate, both in the story it tells and in the way it's written. Malcolm Mays tries to escape the horror of his life by moving to a house in rural Oregon, only to fall into a new horror when letters begin to arrive from Dusha Chuchonnyhoof, who claims to be the owner. Dusha is due to return — after 117 years — and that's only one part of the unsettling unreality at the heart of this story. Kat Howard and Maria Dahvana Headley's separate styles blend beautifully here, as do myth and folklore, in this intricate and elegantly forged plot.","[mysteries-and-thrillers, rather-short, science-fiction-and-fantasy, the-dark-side]",1596066792,9781596066793
Ruth Goodman,How To Be A Victorian: A Dawn-To-Dusk Guide To Victorian Life,"You'll never look at a period piece the same way again. Ruth Goodman, a historian who lives her studies, takes the ""Dawn to Dusk"" approach seriously. Her re-creation of Victorian life begins with stepping out of bed — a vastly different experience depending on your social class — and spreads out into an immersive explanation of social history, whether buying a train ticket or dressing for dinner. Ably encompassing a wide range of class experiences across decades of unimaginably swift social and economic change, Goodman's book is the cheapest time-travel machine you'll find this year.","[eye-opening-reads, for-history-lovers, science-and-society]",0871404850,9780871404855
Margarita Carrillo Arronte,Mexico: The Cookbook,"Mexican chef and food activist Margarita Carrillo is an enthusiastic and comprehensive guide to her country's cuisine in Mexico: The Cookbook — which looks daunting at nearly 700 pages — but the purposefully simple recipes provide a stress-free introduction to Mexico's vast culinary history. While the food has evolved through the centuries, Carrillo says, ""you can eat the same tortilla that Moctezuma ate 500 years ago.""","[npr-staff-picks, cookbooks-and-food, rather-long, tales-from-around-the-world]",0714867527,9780714867526
Ed Brubaker and Sean Philips,"Fatale Deluxe Edition, Vol. 1","A raven-haired dame with a mysterious power over men flees from a cult in this virtuoso noir tale. Ed Brubaker's fiendishly addictive story unspools in three different time periods: When the intoxicating Josephine is working her magic in the 1950s, Sean Phillips gets to splash out on classic clothes and vintage spaces. Then, when we're transported to the '70s, he captures the change in atmosphere without missing a beat. Josephine is an irresistible cipher trapped by her own seductive web, and the H.P. Lovecraft-inspired baddies incite real shivers.","[comics-and-graphic-novels, historical-fiction, lets-talk-about-sex, mysteries-and-thrillers, science-fiction-and-fantasy, the-dark-side]",1607069423,9781607069423
Charles Phan,The Slanted Door: Modern Vietnamese Food,"Charles Phan's latest has a few of those recipes that are the gold standard for any adventurous cook — things like Roasted Mushroom And Yuba Salad, that despite mercifully short instruction lists will still send you to the back of your local Chinese market to search unmarked plastic bags for an ingredient you've never seen or heard of. Nonchefs will also enjoy Phan's gently self-effacing stories of the restaurant business — one dish, the Hainan Chicken, barely sells, but Phan is determined to keep it on the menu because he thinks it's the ""purest [way] to enjoy a chicken's natural flavor and texture."" (Which, by the way, is ""rubbery."")","[npr-staff-picks, cookbooks-and-food, tales-from-around-the-world]",1607740540,9781607740544
