author,title,text,tags,isbn,isbn13
"Alejandro Jodorowsky, translated by Alfred MacAdam",Where The Bird Sings Best,"<em>Where the Bird Sings Best</em> is Alejandro Jodorowsky's brilliant, mad and unpredictable semi-autobiographical novel. Translated by Alfred MacAdam, this multigenerational chronicle introduces a host of memorable characters, from a dwarf prostitute and a floating ghost-Rabbi to a lion tamer who eats raw meat and teaches his beasts to jump through flaming hoops. Fantastical elements aside, <em>Where the Bird Sings Best</em> is a fiercely original immigration tale that culminates in the author's birth in Chile in 1929 — a complicated time in that nation's history. Combine that with poetry, tarot and Jewish mysticism and you have a genius's surreal vision brought to life.","[family-matters, historical-fiction, science-fiction-and-fantasy, seriously-great-writing, tales-from-around-the-world, the-dark-side]",1632060280,9781632060280
Michael Cunningham,A Wild Swan: And Other Tales,"Michael Cunningham calls his reworked fairy tales ""curses"" and ""incantations""; he plays with the sexy, warts-and-all stuff that happens after the happy ending ""fell on everyone like a guillotine's blade."" Snow White's prince harbors a fetish for ogling his beloved in deathlike sleep — a scenario he asks her to re-enact over and over again. The most human and heartbreaking character you'll encounter is classically one of the more odious ones: Rumpelstiltskin, who desperately wants a child of his own. And the witch from Hansel and Gretel? By the time the twins — recast as libidinous and broken punk teenagers — shove her aged flesh and bones into the oven, it's a mercy.","[poetry, science-fiction-and-fantasy, seriously-great-writing, the-dark-side]",0374290253,9780374290252
Carrie Brownstein,Hunger Makes Me A Modern Girl: A Memoir,"Rock fans know Carrie Brownstein as one of the voices behind legendary riot grrrl outfit Sleater-Kinney, and comedy fans know her as Fred Armisen's partner in the show <em>Portlandia.</em> She defies expectations once again with her new memoir, which is candid and brave, and a powerful tribute to the power of music to heal, to connect, to break you down and then make you whole again. Brownstein proves to be a funny, elegant writer, and her book is wholly original. Her music has always helped people feel like they really do belong somewhere, and her wonderful memoir does the same thing.","[biography-and-memoir, book-club-ideas, family-matters, for-music-lovers, nonfiction, seriously-great-writing]",1594486638,9781594486630
Anne-Marie Slaughter,Unfinished Business: Women Men Work Family,"Anne Marie Slaughter has spent the bulk of her career thinking about matters of war and peace, national security and diplomacy and everything else wrapped up in the world of foreign policy. But in 2012, the former dean of Princeton's School of International Affairs waded into the cultural debate about work/life balance with an article in <em>The Atlantic</em> called ""Why Women Still Can't Have it All."" In <em>Unfinished Business,</em> Slaughter fleshes out a broader argument about why women and men are not given the support they need to pursue meaningful work and raise families. What makes this book so compelling is the shifting perspective between Slaughter and her husband, Andrew Moravcsik, who for several years has been the ""lead parent"" in their family. It's a must-read for any working couple trying to find the time to be good employees, good parents and — oh yeah — good partners to each other.","[staff-picks, book-club-ideas, eye-opening-reads, family-matters, ladies-first, nonfiction]",0812994566,9780812994568
Peter Meehan,Lucky Peach Presents 101 Easy Asian Recipes,"Sure, the recipes are clear and well-written. The introductions and explanations are charming, and that incredible shot of the Lacquered Roast Chicken looks like exactly what I want to eat right now. But my favorite parts of this book (which comes out of a brilliant food magazine run by chef David Chang and food writer Peter Meehan) are the huge photo spreads detailing exactly which brands of Asian ingredients the authors favor — sure to save this intrepid shopper many hours of scrutinizing different bottles of cooking wine, preserved black beans and jars of spicy chili crisp in the aisles of her local Chinese supermarket.","[staff-picks, cookbooks-and-food]",0804187797,9780804187794
Olia Hercules,Mamushka: Recipes From Ukraine And Eastern Europe,"In the era of all things Sichuan-blasted and bacon-infused, this lovely Ukrainian cookbook is a breath of fresh air. Sections on homemade dumplings and breads are delightful, and simple soups like duck and sorrel or mushroom with buckwheat look downright healthful. Plus, author Olia Hercules' stories of camping with her family by the Dnieper River and collecting duck eggs from her mother's yard will have you dreaming of a new life and a fresh, seasonal approach to cooking.","[staff-picks, cookbooks-and-food, family-matters, tales-from-around-the-world]",1616289619,9781616289614
Danny Bowien and Chris Ying,The Mission Chinese Food Cookbook,"This isn't really a cookbook in the sense that you're actually going to make anything from it. Almost nothing here is easy enough for a dinner party, let alone a weeknight meal (I see you, ""Beggar's Duck"" baked in clay). But if you're lucky enough to have visited Danny Bowein's bicoastal Mission Chinese restaurants (or even if you haven't) you'll be fascinated by his stories of time spent in various restaurant kitchens and inspired by his bold flavors (Chongqing Chicken Wings) and playful approach to classic foods from around the world (Kung Pao Pastrami).","[staff-picks, cookbooks-and-food]",0062243411,9780062243416
Shirley Jackson,"Let Me Tell You: New Stories, Essays, And Other Writings","""The Lottery"" author Shirley Jackson died in 1965, so it's surprising to see new, uncollected material still coming to light. Even more surprising: Much of this material is marvelous. It ranges from comic essays that reveal Jackson's playful, even ridiculous side to powerful stories fit for the classics shelf. <em>Let Me Tell You</em> is unmistakably an attic-clearing anthology, packing together odds and sods like an unfinished character sketch and a Dr. Seuss review. But the best material is revelatory, revealing again how Jackson drew indelible characters with a few sparse words, then sent them off on wild adventures.","[funny-stuff, ladies-first, poetry, realistic-fiction, science-fiction-and-fantasy, seriously-great-writing]",0812997662,9780812997668
Michelle Falkoff,Playlist For The Dead,"2015 was a banner year for realism-based drama in young adult novels. The post-apocalyptic dystopias of the <em>Hunger Games</em> era have largely given way to personal apocalypses, and <em>Playlist For The Dead</em> centers on a big one: a 15-year-old trying to understand his best friend's suicide by listening to his music. It's remarkable for its structure, which invites readers to ponder how songs like Radiohead's ""How To Disappear Completely"" or Wilco's ""How To Fight Loneliness"" would sound to a depressed, bullied outcast. But it's also touching for the conclusions Falkoff reaches, which aren't as pat and simple as the song titles.","[for-music-lovers, realistic-fiction, young-adult]",006231050X,9780062310507
David Lagercrantz,The Girl In The Spider's Web: A Lisbeth Salander Novel,"When David Lagercrantz was hired to continue Stieg Larsson's internationally best-selling ""Millennium"" series, he inherited an ugly public-relations problem: a family war being fought over Larsson's estate and literary legacy. So he mostly ignored it to produce the best novel he could. And for series fans, it's hard to deny that he did a memorable job, respecting Larsson's characters, then confidently expanding them. This isn't the novel Larsson would have written, but it's dense, thoughtful and compelling, with its own strong voice and its own take on Lisbeth Salander.","[mysteries-and-thrillers, the-dark-side]",0385354282,9780385354288
Terry Pratchett,The Shepherd's Crown,"The final novel in Terry Pratchett's long-running, best-selling ""Discworld"" series was clearly written as a gentle goodbye to his legions of fans, practically an instruction manual in dealing with his impending death. It begins with the death of one of his most beloved, venerable characters, but sends her off with no-nonsense respect, then firmly shows how the world copes without her. It's startlingly personal for a fantasy novel about witches and elves. But Pratchett spent decades using real-world parallels to turn his books into guidebooks on wisdom, empathy and kindness. It's no surprise his swan song continues the tradition.","[book-club-ideas, ladies-first, science-fiction-and-fantasy, young-adult]",0062429973,9780062429971
Daniel Handler,We Are Pirates,"""Gwen glared at everywhere,"" runs one sentence in Daniel Handler's latest adult novel. The author who brought baroque, morose vocabulary lessons to kids' books as Lemony Snicket usually isn't as wry and acerbic in his adult work. But he makes occasional exceptions, bringing a lightness and a sense of play to this story about an unhappy teenager who wants to be a modern pirate and her unhappy father, who has a more conventional plan for escape. Somewhere between a fable, a family drama, an issue-based YA novel and a dark comedy, <em>We Are Pirates<em> has unpredictability going for it. It glares at everywhere, then laughs at it too.","[family-matters, funny-stuff, the-dark-side]",1608196887,9781608196883
Garth Risk Hallberg,City On Fire: A Novel,"Some people look at a giant novel with dread. Then there are those of us who approach it with reverence, even glee. If you're the latter, you're probably aware of Garth Risk Hallberg's debut doorstop, <em>City on Fire,</em> because of the hype that surrounded its publication. Is the book worth the nearly $2 million Knopf paid for it? That's for you to decide, but I can assure you that it is certainly worth reading all 944 pages. Hallberg is incapable of writing a boring sentence, and the story, set in 1977 New York City, has multiple narrators and myriad threads — but each piece fits together so tightly, you'll actually want to read to the end to see how the whole picture develops.","[staff-picks, book-club-ideas, family-matters, historical-fiction, rather-long, realistic-fiction, seriously-great-writing]",0385353774,9780385353779
Tracy K. Smith,Ordinary Light: A Memoir,"Tracy K. Smith's memoir, <em>Ordinary Light,</em> is anything but ordinary — but she performs the magic trick of writing with such beautiful simplicity that you don't notice the language until you realize you've stopped to grab a tissue. This is of course because memoir is not her first language — Smith is a Pulitzer Prize-winning poet. This book is the story of her early life, her faith and her experiences with race. It's also about her relationship with her mother and her mother's death from cancer. Smith's pain and confusion — and the process of learning to live without her mother — are all told with beauty and sensitivity. She is a master of poetry, prose and philosophy.","[staff-picks, biography-and-memoir, book-club-ideas, family-matters, nonfiction, seriously-great-writing]",0307962660,9780307962669
Rachel Cusk,Outline: A Novel,"If there's a writer who marries thinking and writing with more muscularity than Rachel Cusk — well, introduce me. <em>Outline</em> is the oddest of books, in which a writer travels to Athens to run a writing workshop. On the journey she engages in conversations, listening, sometimes without comment. That's all it is — a series of chats, of observations — but it suddenly becomes so intensely observed that you realize you're not holding a novel; you're holding a blade. No book in 2015 ruffled me more — I found myself waking in the night to spend time with its icy-hot precision, its crisp writing, and the opportunity to hold its mirror to my own mind.","[staff-picks, book-club-ideas, ladies-first, realistic-fiction, seriously-great-writing]",0374228345,9780374228347
Jonathan Bate,Ted Hughes: The Unauthorised Life,"If poetry is humanity's answer to death, then the literary feud may be the poet's answer. One feud that may never die is between the acolytes of Ted Hughes and Sylvia Plath: Plath's blame him for her suicide, while Hughes' blame mental illness. Jonathan Bate's new biography stokes the flames, bravely taking on the literary giant, while quite wisely admitting that Plath's suicide is absolutely at the heart of the man's life. But Bate's scholarship, while not quite excusing Hughes' character flaws, does a beautiful job of marrying his subject's life to his rigorous and important work. The book is as insightful and charismatic as the man himself — whichever side you believe yourself to be on.","[staff-picks, biography-and-memoir, family-matters, for-art-lovers, for-history-lovers, nonfiction, poetry, rather-long]",0062362437,9780062362438
Jeanette Winterson,The Gap Of Time: A Novel,"Re-imagined Shakespeare is, of course, everyone's bag — I'm looking at you, Baz Luhrmann — but there's a special frisson when you marry an old play with a thoroughly modern author. Jeanette Winterson's retelling of <em>A Winter's Tale</em> shimmers with energy in a way I hope the Bard would have loved. The setting is a modern American city (which could be New Orleans). Leontes is a hedge fund manager with a fully fleshed out back story and real clues to his behavior (which are tough to find in the source material). This is a book that will appeal to any fan of a good yarn; Winterson keeps the action pumping. Even if you already know the play it's a well-told tale of modern jealousy and power.","[staff-picks, book-club-ideas, family-matters, for-art-lovers, tales-from-around-the-world]",0804141355,9780804141352
Geraldine Brooks,The Secret Chord: A Novel,"If you're one of those feminists who find the Bible a bit hard to take as literature (where are all the female characters?), well, Happy Hanukkah, have I got one for you. Geraldine Brooks has retold the story of David, giving a fuller look at stories that might have made you raise your eyebrows as written: the friendship between Yonatan and David, the seduction of Batsheva, the relationship with Avigail. A fight between David and Mikhal, one of David's wives, positively sings with an anger and bitterness any woman might recognize in a fight for agency. Brooks may take King David as her subject, but it's her minor characters who come into the greatest relief.","[staff-picks, historical-fiction, ladies-first]",0670025771,9780670025770
Ali Benjamin,The Thing About Jellyfish,"Young adult literature often takes grief as its subject — whether in Terabithia or at a cancer support group. Ali Benjamin's beautiful debut also deals in death and somehow feels both familiar and innovative. The broad strokes: Suzy's best friend, Franny, dies while swimming in the ocean, after the girls had become estranged. Suzy craves answers — and convinces herself that a rare, poisonous jellyfish must be at fault for Franny's death. Along the way, the reader — and Suzy — learn a lot of scientific facts. But there are, of course, no good answers to why scary and sad things happen. Benjamin illuminates what we can learn in a voice that will appeal to both kids and adults.","[staff-picks, book-club-ideas, kids-books, realistic-fiction]",0316380865,9780316380867
Jennifer Niven,All The Bright Places,"Finch and Violet didn't mean to stop each other from jumping off the roof of the school's bell tower, but once they do, they find themselves inescapably drawn together. They embark on a series of adventures, chronicling the natural wonders of their native Indiana. As Violet begins to overcome the family tragedy that led her onto the ledge in the first place, Finch struggles to control his depression and truly commit to living his life. The heartbreak of this story is made real through the charming first-person narration. It's hard to avoid hoping for a happy ending.","[book-club-ideas, family-matters, ladies-first, love-stories, realistic-fiction, young-adult]",0385755880,9780385755887
Rainbow Rowell,Carry On,"Simon Snow is the most powerful wizard in the world, but despite being a senior at the Watford School of Magicks, he has no idea how to control his power and be a proper Chosen One. To make matters worse, his roommate and archnemesis, Baz, is missing, and Simon can't stop thinking about him. This book began its life as a Harry Potter stand-in featured in Rainbow Rowell's previous book, <em>Fangirl.</em> It is charmingly cheeky, and so deeply fond of the material that it's impossible not to get caught up in this new world of wizardry.","[its-all-geek-to-me, love-stories, rather-long, science-fiction-and-fantasy, young-adult]",1250049555,9781250049551
Sarah Elizabeth Schantz,Fig,"This lyrical debut novel tells the story of Fig as she makes her way toward the specter of her 19th birthday, the age at which her mother's schizophrenia first emerged. Fig's own instability and deep love for her artistic mom propel her into a series of compulsive tasks in a quest to save her family. The mental illness in this book is portrayed with great compassion. The result is a nuanced portrait of a family struggling to be good to one another under heartbreaking circumstances.","[book-club-ideas, family-matters, ladies-first, realistic-fiction, young-adult]",1481423584,9781481423588
David Arnold,Mosquitoland,"Mim is totally done with her anxious, secretive father, so when she finds out her mother is ill, she buys a bus ticket and sets out to find her. Her trip soon turns into an odyssey as she encounters a series of unanticipated events. Mim is a refreshingly imperfect heroine, whose observations prove judgmental, self-absorbed and occasionally mean. Her vulnerability and wit redeem her, and her voice perfectly captures the pretentious and self-searching tone that is the hallmark of so many teen writings.","[family-matters, realistic-fiction, young-adult]",045147077X,9780451470775
Kate Elliott,The Court Of Fives,"Caught between the worlds of the ruling-class Patrons and the conquered Commoners, Jessamy must choose between being a dutiful daughter and secretly competing in the Court of Fives — an obstacle race that offers independence. When a power-hungry Patron throws her family into chaos and threatens the lives of her mother and sisters, Jessamy turns to an unlikely source for help: a wealthy Patron boy she beat in The Fives. Full of high-stakes adventure but also heartfelt musings on identity, family and colonization, this book presents a fantasy world that is refreshingly inspired by Greco-Roman and Egyptian cultures.","[family-matters, ladies-first, science-fiction-and-fantasy, young-adult]",0316364193,9780316364195
Nova Ren Suma,The Walls Around Us,"Violet is a ballerina poised to live her dreams. Amber is an inmate at a juvenile detention center, facing a life of imprisonment. Orianna slips between their lives, connecting all three in a tragic cycle of mistakes, regret and rage. Part ghost story and part love song to teenage girls, this book illuminates both the beauty and the pain of youthful friendships. It paints a raw and unromantic portrait of the little societies that girls create, whether in the dance studio or the prison yard.","[ladies-first, science-fiction-and-fantasy, the-dark-side, young-adult]",1616203722,9781616203726
Patti Smith,M Train,"Patti Smith writes exquisitely and achingly about loss and the things that matter to her in her second memoir. Unlike the mostly chronological narrative of <em>Just Kids</em>, about her relationship with artist Robert Mapplethorpe, <em>M Train</em> is a running mental locomotive of memories and dreams, with little about her performance career. The tone is elegiac, melancholic and meditative as she evokes people who died far too young, including — most devastatingly — her husband Fred ""Sonic"" Smith and her brother Todd, both in 1994. But the book is energized by various passions, including coffee, detective shows, far-flung pilgrimages to the graves of artistic and literary touchstones, and a rundown property she bought near the beach in Far Rockaway, Queens, just weeks before Hurricane Sandy devastated the area.","[biography-and-memoir, for-music-lovers, nonfiction, seriously-great-writing]",1101875100,9781101875100
Ben Metcalf,Against The Country: A Novel,"<em>Against The Country</em> is a screed — almost the definition of one. It is a long, meandering, explosive, fierce, grating exploration and refutation of the notion that all the good in our national character comes from the rural and pastoral, and that all our manifold sins are born of town. At its most basic, it is a Southern Gothic yarn about the youth and coming of age of an unnamed narrator, growing up in a fictional version of Goochland County, Va. — a land of evil soil, terrible parents, vicious idiots, snakes, racists, genius chickens and suicidal dogs.","[eye-opening-reads, family-matters, realistic-fiction, seriously-great-writing]",1400062691,9781400062690
Christopher J. Yates,Black Chalk,"<em>Black Chalk</em> is a story about the fictional Pitt College at Oxford. Six students, freshers all — five Brits of varying tempers and varying levels of damage, and one American exchange student called Chad — concoct a game in a moment of boredom and inspiration. To say any more about it would be to ruin the pleasure because this book has one of the greatest surprise reveals of the year. When you see the tricky switch Christopher Yates has pulled, you just want to kiss him, because dammit if there isn't something sweet and satisfying about a plot twist pulled off with aplomb.","[mysteries-and-thrillers, realistic-fiction, tales-from-around-the-world, the-dark-side]",1250075556,9781250075550
Mary Doria Russell,Epitaph: A Novel Of The O.K. Corral,"Whatever it is you think you know about the gunfight at the OK Corral, however it is you think you feel about it, forget it all. Or don't. Maybe cling all the tighter to whatever convictions you have about what happened, who was right and who was wrong on that day, because Mary Doria Russell has 600 pages to burn a fresh understanding into you, and she uses every one of them. Needs every one of them, too, because like I said, whatever it is you think you know about what happened at the OK Corral, you're probably wrong.","[historical-fiction, rather-long, realistic-fiction]",0062198769,9780062198761
Claire Vaye Watkins,Gold Fame Citrus: A Novel,"The prose is stunning in this beautiful, meditative exploration of tomorrow's likeliest nightmare. That's when Claire Vaye Watkins has set her new dystopia du jour novel, <em>Gold Fame Citrus:</em> just over a too-near horizon where everything in the American West is drought and lack and death. Where the water is gone and the people are gone and the Southwest has become a wild, weird, rolling apocalypse that, sure, is a fiction today but might be history by next year.","[book-club-ideas, science-fiction-and-fantasy, seriously-great-writing, the-dark-side]",1594634238,9781594634239
Pierce Brown,Golden Son: Book II Of The Red Rising Trilogy,"Last year Pierce Brown wrote a book called <em>Red Rising</em> that was like <em>The Hunger Games</em> with real blood under its nails. The second novel in his trilogy is like a space opera in the best possible way, full of ships and ray guns and rocket boots. It's kind of a YA series (in that the protagonist begins in his teens), but owing to some wild streak of honesty, Brown writes characters who actually behave like the murderous, entitled, terrified, insane, bestial kids they are. Brown's command of plot (and director's eye for dramatic, explode-y set pieces) keep the story surging forward, and the path he carves across space, the moon and Mars is bloody in the extreme.","[rather-long, science-fiction-and-fantasy, the-dark-side]",0345539834,9780345539830
Neal Stephenson,Seveneves: A Novel,"In the first line of Neal Stephenson's newest epic, <em>Seveneves,</em> he goes old-school mad scientist and <em>blows up the moon.</em> Then he spends 900 pages tracking what that one moment means for the following 5,000 years of human history. Though at times dry and overly technical (you will never again be the fella at the party who knows the least about Soviet spacesuit design), Stephenson is writing a true hard sci-fi novel here. His science is thrillingly merciless, and he makes life and death in space about actual life and death — about the million things that will kill you and the two or three things that really smart people can do to stay alive.","[its-all-geek-to-me, rather-long, realistic-fiction, science-fiction-and-fantasy]",0062190377,9780062190376
David Mitchell,Slade House: A Novel,"""Beautifully twisty"" is pretty much David Mitchell's trademark, and <em>Slade House</em> does nothing to tarnish his rep. It's a horror novel (which is something you just don't see that much anymore) that covers the years 1979 to 2015, told with shifting main characters. And while there may be a bit of goofiness living at its heart, it's still a worthy read simply because Mitchell is very aware of every trick he's lifting from a thousand scary stories come before, and so are his characters — each one being just as jaded, just as suspicious and just as disbelieving of all this nonsense as we are. Right up until they realize that the trap has been sprung on them, too.","[science-fiction-and-fantasy, seriously-great-writing, the-dark-side]",0812998685,9780812998689
Dean Bakopolous,Summerlong: A Novel,"<em>Summerlong</em> is the story of a marriage disintegrating. Of youth fading. Of a single, hot summer in a small college town in Iowa and how it destroys the lives of a local real estate agent, a frustrated novelist, a floundering actor and a grieving young woman. It's a sharply observed and smartly written book, but it's also one that's haunted by death and sorrow and the terrible heartbreak of growing old. It captures the that instant of perfect equilibrium, where everything is exactly right — when love and family and career have come into exquisite balance. And then the instant <em>after</em>  when everything you thought you've built just falls to pieces.","[family-matters, lets-talk-about-sex, love-stories, realistic-fiction, the-dark-side]",0062321161,9780062321169
Sandra Newman,The Country Of Ice Cream Star,"This remains one of the most beautiful books I have read this year — the one I champion everywhere. It's a challenging book (about rape and murder, slavery, white colonialism, religious fundamentalism, and a plague that has wiped out 80 percent of the population, leaving none behind but several generations of black children who all die before their 20th birthdays) and is written completely in a debased (but inarguably beautified) version of English, developed among isolated knots of survivors. Newman's voice is powerful, and her protagonist, Ice Cream Star, would make the perfect YA heroine if not for the fact that she is 10 times the heroine in any of the tales whose bones this one steals.","[rather-long, science-fiction-and-fantasy, seriously-great-writing, the-dark-side]",0062227092,9780062227096
Mark Z. Danielewski,"The Familiar, Volume 1: One Rainy Day In May","This year the author of the cultish (and groundbreaking) <em>House Of Leaves</em> came roaring back with the first two books of his proposed 27-volume (?!?) series, <em>The Familiar.</em> It is … bonkers. Both volumes are massive, track nearly a dozen converging storylines and countless characters, and seem to be attempting to bridge the visual/linguistic gap between the novel and the graphic novel with illustrations, innovative page layouts and other tricks in the typesetter's arsenal. The second book is stronger and more polished than the first, but Danielewski has boldly marked his artistic turf with these occasionally mind-blowing artifacts of post-everything weirdness.","[comics-and-graphic-novels, eye-opening-reads, rather-long, seriously-great-writing]",0375714944,9780375714948
Paul Kingsnorth,The Wake: A Novel,"Paul Kingsnorth set out to write a long book about England during and after the Norman invasion of 1066 and to do it in a kind of invented mishmash of ancient words reset in modern syntax, though with odd spellings and very little punctuation. Or capital letters. It's crazy, but Kingsnorth did not fail in his aim. He has brought to life a drunken, wife-beating, occasionally noble, possibly psychotic and completely bloodthirsty hero, given unto him a guerrilla force of farmers turned soldiers, and let him loose in what is essentially a post-apocalyptic world nearly 1,000 years old.","[book-club-ideas, eye-opening-reads, historical-fiction, seriously-great-writing, the-dark-side]",1555977170,9781555977177
Jonathan Franzen,Purity: A Novel,"Jonathan Franzen is often thought of as a comic novelist — and he certainly is that — but he's also a historical novelist, able to capture the mood of a community at a specific moment in time. In <em>Purity,</em> he turns his gaze on state surveillance, online privacy, the student loan bubble, tech culture, and feminism. At the center is Purity Tyler, a recent college graduate looking for the truth about her father. As in Franzen's previous novels, there are multiple and intertwining plots, superbly crafted scenes, and exquisitely observed moments. But it's his characters that will keep you reading: They're angry, yet frail; sensitive, yet oblivious; smart and yet wrong about so many things.","[book-club-ideas, family-matters, rather-long, realistic-fiction, the-dark-side]",0374239215,9780374239213
Tom Williams,Among The Wild Mulattos And Other Tales,"Identity, both racial and otherwise, is at the heart of nearly all the stories in <em>Among the Wild Mulattos,</em> a manic, cutting and frequently hilarious collection from Kentucky author and academic Tom Williams. He's an uncompromising writer with a fiercely original voice, and he has created one of the most unforgettable books of the year. The collection feels vital, essential, not only for the unexpected ways Williams talks about identity but for his brash, gutsy writing.","[family-matters, funny-stuff, identity-and-culture, poetry, seriously-great-writing]",1680030183,9781680030181
Lauren Holmes,Barbara The Slut And Other People,"The characters in Lauren Holmes' debut short story collection are fully, sometimes exasperatingly real, portrayed by a young writer with a great deal of charm and not a hint of pretension. The stories in this book are sometimes painful, sometimes brilliantly funny, and most often both; Holmes can find the humor in the worst situations and the tragedy in the most glorious moments. But it's her characters that carry the action — imperfect, difficult and defiantly human. In other words, they're people. Just like us.","[poetry, realistic-fiction]",1594633789,9781594633782
Kristin Hersh,"Don't Suck, Don't Die: Giving Up Vic Chesnutt","Throwing Muses frontwoman Kristin Hersh recounts the time she spent with her friend Vic Chesnutt, the indie rock legend who died in 2009 at age 45. Written mostly in the second person, it's essentially a tender, angry love letter to Chesnutt. <em>Don't Suck, Don't Die</em> is not only one of the best books of the year; it's one of the most beautiful rock memoirs ever written. Hersh is as stunningly talented an author as she is a musician, and her portrayal of Chesnutt is perfectly done.","[biography-and-memoir, for-music-lovers, nonfiction, rather-short, seriously-great-writing, the-dark-side]",0292759479,9780292759473
Laura van den Berg,Find Me: A Novel,"Laura van den Berg's novel follows Joy, a young woman who is taken to a hospital in rural Kansas after surviving a pandemic that has killed hundreds of thousands of Americans. <em>Find Me</em> is both touching and haunting, an extremely powerful look at the fragility of human life, the connections we make in dire circumstances, and the will to survive even when it seems like there's no point.","[science-fiction-and-fantasy, the-dark-side]",0374154716,9780374154714
Mia Alvar,In The Country: Stories,"Set variously in the Philippines, the U.S. and Bahrain, <em>In the Country</em> is a stunning short story collection about people who have little to nothing in common with one another, except that they're all trying to find a home, and it's always a more challenging task than anyone would expect. Mia Alvar finds beauty in the unlikeliest of places, and that's what makes this such an inspired, remarkable book.","[book-club-ideas, poetry, realistic-fiction, tales-from-around-the-world]",0385352816,9780385352819
Ander Monson,"Letter To A Future Lover: Marginalia, Errata, Secrets, Inscriptions, And Other Ephemera Found In Libraries","For Ander Monson, libraries are something more than just buildings filled with books. He's interested in them as a concept, as a living, adapting exchange of ideas, as a way people can connect with one another, even across generations. Monson's latest is a breathtakingly original consideration of what it means to be a reader — or a writer, or a human being. His focus isn't books, but rather the things we find in them: notes, due date slips, scrawlings in the margins. As an essay collection, this book is magnificent; as a love letter, it's a work of overwhelming devotion and generosity.","[for-art-lovers, nonfiction, rather-short, seriously-great-writing]",1555977065,9781555977061
"Asne Seierstad, translated by Sarah Death",One Of Us: The Story Of Anders Breivik And The Massacre In Norway,"Journalist Asne Seierstad's recounting of the 2011 massacre in Norway, in which an ultra-right-wing terrorist killed 77 people, most of them teenagers, is unimaginably difficult to read. But it's worth it: Her writing, translated into English by Sarah Death, is both straightforward and compassionate. <em>One of Us</em> is a masterpiece of journalism, a deeply painful chronicle of an inexplicable and horrifying attack that we'll very likely never understand.","[book-club-ideas, eye-opening-reads, nonfiction, rather-long, the-dark-side]",0374277893,9780374277895
Scott Blackwood,See How Small: A Novel,"Scott Blackwood's novel is inspired by the Austin yogurt shop murders, a grisly unsolved case from 1991 in which four young girls were murdered and the store where they worked was set ablaze. Blackwood writes with compassion, poetry and artistic fearlessness. <em>See How Small</em> is a brutal, necessary and near-perfect novel.","[family-matters, historical-fiction, realistic-fiction, the-dark-side]",031637394X,9780316373944
Louisa Hall,Speak: A Novel,"An inventor is imprisoned for making baby dolls that are too realistic. A Puritan girl, married against her will, sails to America with her dog. A programmer's wife shuns him in favor of a sentient computer he created. In this stunning and audacious second novel from Louisa Hall, perspectives shift between different eras and places, twisting together to form a story that's as hard to describe as it is remarkable. It's not just one of the smartest books of the year; it's one of the most beautiful.","[historical-fiction, its-all-geek-to-me, science-fiction-and-fantasy, seriously-great-writing]",0062391194,9780062391193
Jim Shepard,The Book Of Aron: A Novel,"Jim Shepard's latest novel tells the story of Aron, a Polish boy living in Warsaw when the Nazis invade. The book shares some predictable traits with other works of fiction about the Holocaust — it's horrifying, brutal and angry. But Shepard's pitch-black humor and his avoidance of artificial epiphanies are original. It's an immensely rewarding, shocking and beautiful book.","[historical-fiction, realistic-fiction, seriously-great-writing, the-dark-side]",1101874317,9781101874318
Paul Beatty,The Sellout: A Novel,"The story of an African-American man who attempts to bring back slavery and resegregate his Los Angeles neighborhood, <em>The Sellout</em> is one of the funniest American satires in years. It's a risky book unconcerned about offending readers. It's also a comic masterpiece. But it's much more than just that — it's a smart and honest reflection on race and identity in America, written by an author who truly understands what it means to talk about history in this country.","[book-club-ideas, funny-stuff, identity-and-culture]",0374260508,9780374260507
Joy Williams,The Visiting Privilege: New And Collected Stories,"<em>The Visiting Privilege</em> is the rare collection that doesn't have a single piece, even a single paragraph, that's less than brilliant, and it proves that Joy Williams is quite possibly America's best living writer of short stories. She is our poet laureate of loss and mourning, but she's so much more than that — she seems to have a supernatural ability to show what makes us function as people, at our best and at our worst. And most important, she celebrates our vulnerabilities, the moments that make us so imperfect and broken and essentially human.","[poetry, realistic-fiction, seriously-great-writing]",1101874899,9781101874899
Luis Alberto Urrea,The Water Museum: Stories,"Most of the stories in <em>The Water Museum</em> take place in the American West and Southwest, but they're all universal. It's difficult to find comparisons to an author as original as Luis Alberto Urrea, but you could say that he's kind of a country-punk Lorrie Moore, compassionate but hard-edged, a kind of literary badass who still believes in love, because sometimes, there's nothing much else to believe in. <em>The Water Museum</em> is a brilliant, powerful collection, and Urrea is a master storyteller with a rock 'n' roll heart.","[poetry, realistic-fiction, seriously-great-writing]",0316334375,9780316334372
Anna Lyndsey,Girl In The Dark: A Memoir,"Anna Lyndsey has a slight light sensitivity that grows worse until it becomes debilitating and she finds herself living in a dark box, mummified in layers of light-protectant clothing. Her disorienting, dreamy memoir tries to capture what it feels like to live in the dark, where her personhood, her presence as a body are suddenly in question. How do you deal with a sudden, violent narrowing of life — from something that's expansive, impossibly full, to a small existence where meaning, instead of flowing in streams, must be eked out from unwilling corners? And what about identity — are you still yourself if everything you associated with your former life is impossible? In this gorgeous book, that question — is there such a thing as a stable, continuous self? — goes from being theoretical to being desperately, urgently relevant.","[staff-picks, book-club-ideas, ladies-first, nonfiction, seriously-great-writing]",0385539606,9780385539609
